1.51355 -10.6127 4.39528 232.676
12.7745 21.4223 0.855684 563.911
-19.0981 11.794 0.458672 610.251
-10.0313 -0.866896 0.989863 268.584
-21.2963 -10.8524 0.174953 1444.26
5.25913 -7.13484 0.575095 334.796
-2.14554 9.83977 0.968285 -118.443
24.0826 12.1945 0.737512 1478.98
14.3224 -18.2337 0.795435 584.406
-2.4654 17.1052 0.312988 -29.1258
-4.77056 2.31814 0.731208 37.4755
-6.47022 8.87009 0.469246 -190.703
16.7704 16.7703 0.701223 741.934
-20.0656 -13.9871 0.00705969 1276.95
15.8661 9.35455 0.689173 577.183
6.3004 12.1788 0.0778235 -105.451
-9.65415 -2.52461 0.050406 375.894
-24.2446 1.72319 0.890753 1725.6
15.1879 10.0757 0.805856 576.963
-22.1035 -15.3111 0.00638878 1675.03
-8.04267 1.07861 0.470032 230.825
-7.78945 -9.42389 4.52402 518.163
20.064 3.13171 1.58396 1100.49
-5.41104 14.919 0.369075 -53.5056
-3.1774 -9.45165 0.178676 225.934
-18.0728 -20.8335 0.47251 784.978
-6.46791 18.3909 1.38701 33.6985
-3.40402 -12.2755 0.40755 172.139
-8.09898 12.0607 0.851176 -3.03161
8.74345 1.2531 -1.2297 193.949
22.0391 20.9742 0.830503 1696.56
-17.0753 -24.1889 0.474088 268.21
5.02885 -12.2048 0.100388 178.826
-13.9701 -2.68109 0.905727 579.285
-5.52482 6.35402 0.819557 253.606
-14.6491 -0.371367 0.502668 738.236
-2.38779 -22.3598 0.0895147 -365.566
18.5479 -17.8289 0.0321045 877.33
-10.9173 1.17882 0.618202 360.703
8.80536 -22.2192 0.404171 -36.6105
-13.2904 -4.64322 0.453886 687.975
-3.03079 16.5493 0.395458 0.0426996
22.4476 -18.259 0.897297 1292.2
21.3763 -13.5952 0.43418 1338.82
-14.8612 1.64661 0.0916133 738.58
-24.2859 0.713277 0.809191 1481.24
9.01377 21.9215 0.433609 615.542
-24.8806 20.2112 0.906149 1994.78
-4.1495 -1.47627 3.2139 140.834
-17.2092 -21.0851 0.913498 720.829
21.3397 14.7866 0.437978 1184.88
-2.88025 14.3192 0.714361 -80.7249
-14.513 1.92891 0.0699604 707.601
-1.29857 9.26135 0.943834 -171.103
1.14332 18.1281 0.354363 -62.6586
-1.60968 21.1802 0.46462 247.095
-23.1342 -5.10265 0.80082 1643.52
-21.2669 14.7389 0.47486 1289.28
-15.7064 -23.6975 0.283921 403.901
6.66001 0.886148 0.610476 81.5105
-18.9158 2.72952 1.015 1058.73
-9.76206 -5.58156 0.24026 543.108
13.189 1.45643 0.384908 255.814
-18.4163 7.96064 1.17539 771.724
19.8579 16.209 0.356412 789.002
16.7105 -21.9786 0.726012 550.707
-13.7556 12.1742 0.702264 504.674
6.12421 -6.61409 0.935863 336.917
6.8447 6.61725 1.55543 31.9521
-4.39616 11.8522 0.833279 -119.023
15.095 -5.19841 0.530056 946.417
22.0217 18.1192 0.934263 1516.93
1.29322 21.7836 0.866943 275.059
1.8772 6.46336 0.859349 -18.7708
4.23263 -6.39372 0.345961 72.2717
-13.0148 -21.3075 0.698422 423.829
-8.99917 -13.6351 0.271574 487.324
-11.79 -22.7137 0.314504 153.122
7.74725 -4.7762 0.752554 166.413
10.1115 -10.8378 0.386159 406.308
-12.2671 24.2686 0.654352 895.249
-19.3228 -9.35552 0.983469 1400.09
5.95606 -20.8889 0.0562383 -281.599
14.5695 -1.17478 0.688315 835.245
7.25818 15.1278 0.774727 -47.2355
2.61152 -24.6404 0.793155 -761.522
9.42375 -10.8658 0.694488 420.156
-16.0914 -18.5236 0.323408 729.363
-20.728 -8.40445 0.765166 1345.5
5.04832 -17.409 0.0270053 232.163
23.0983 -24.8552 0.0771612 800.059
-21.7547 22.3958 0.560587 1970.93
-1.94417 18.2263 0.921681 -11.5426
-7.9087 4.65829 5.17286 132.584
8.49957 6.90196 -1.78197 6.21069
17.7159 22.7452 0.305595 1143.99
-10.2327 -15.0491 0.931991 461.331
-22.5008 -4.51909 0.930152 1573.98
-6.36739 11.16 0.685515 11.8862
-17.6303 -4.04167 0.423933 910.333
23.0996 18.404 0.384259 1815.4
20.5014 14.004 0.416885 1092.22
9.99755 21.1413 0.712801 527.79
11.0028 -0.46711 0.249916 453.107
-12.8153 13.426 0.946663 199.845
-14.4344 -21.4738 0.997397 527.822
-4.37201 -19.8719 1.79641 -85.8618
-17.7581 16.123 0.496876 993.846
19.7472 19.7446 0.241845 1307.4
-20.7708 -20.0993 0.748287 959.055
22.0704 -19.4895 0.113214 1393.95
-8.53328 15.4052 0.880921 -34.3567
0.978327 22.0648 0.418293 168.645
-17.8568 1.85062 0.909817 1100.34
-5.07269 -15.1504 0.0942309 278.041
-20.1135 -16.3563 0.214199 1113.82
-21.9765 3.71728 0.479935 1464.79
15.4541 -2.0052 0.569021 669.268
10.1806 15.8916 0.859641 117.309
24.1645 15.3655 0.146594 1661.42
-4.67125 11.4769 0.420414 34.2304
-22.893 2.85886 0.678748 1582.25
-11.7508 -17.8706 0.396054 447.149
-19.6617 -14.1055 0.430867 1408.02
-0.402999 15.3043 0.537052 -194.987
-8.17812 -4.37983 0.28764 286.832
4.53072 -17.3389 0.850934 292.868
-24.2117 23.4947 0.586227 2169.19
-11.8967 6.75904 4.20342 344.948
17.8027 17.086 0.697146 1152.24
-9.03855 16.6562 0.10962 216.598
16.7671 -11.3087 1.94272 1041.3
-17.5948 -2.49965 0.530943 1099.73
1.64573 18.9346 1.33328 -18.6601
-0.141406 -16.6609 0.425086 -134.937
-15.5103 18.0915 0.693257 896.423
4.8438 6.61054 0.166713 -109.539
-11.5748 -6.43011 4.07029 817.93
3.91402 -12.3982 0.912252 309.046
2.94783 3.74192 3.52164 -147.641
-24.1868 -9.68938 0.785066 2014.95
6.91012 -24.9975 0.472259 -682.5
13.327 -17.8174 0.919864 356.834
12.8664 20.2867 0.147453 767.775
-1.47362 18.9649 1.20134 10.6783
-12.3929 -12.4875 0.544012 437.21
14.0887 -7.28772 0.399176 654.021
-10.7356 3.5255 2.08364 244.166
10.3102 12.5807 0.202806 290.985
8.79883 -23.3212 0.124813 -301.599
21.4426 19.27 0.711546 1425.77
16.2926 15.1611 0.718971 800.852
-12.076 -23.7677 0.213111 -136.893
-6.87857 4.42004 0.943283 262.207
0.74082 17.9768 0.350975 -76.2971
1.91562 10.4571 0.703514 -464.247
16.7095 9.57263 1.94385 562.129
-15.7385 5.95929 0.5477 434.168
18.2623 9.5489 1.16022 552.134
11.8325 9.67211 0.364125 245.694
10.2978 11.4897 0.199216 253.898
-6.05937 -14.6091 0.792578 83.7815
-18.874 -5.10509 1.43557 1015.55
-7.65371 16.4193 0.801954 -46.737
5.9098 -15.5772 0.530781 43.0064
15.7921 -7.43815 0.59057 681.205
-14.7921 22.0914 0.139931 956.751
2.78687 -13.0457 0.41458 280.232
-18.1485 2.58297 0.564586 786.084
-11.1187 -10.5205 0.761483 527.744
9.62182 19.847 0.69469 481.392
21.4707 6.87686 0.0591506 1255.56
14.3035 -19.3846 0.0118483 378.663
11.3358 4.88575 3.43571 400.695
14.6826 10.0981 0.847036 510.666
14.1177 -2.60222 0.853858 560.292
-1.83026 -13.9909 0.820493 215.733
19.9 22.3524 0.61718 1908.12
13.5852 17.6292 0.104627 720.541
6.81724 10.0244 0.943192 67.9168
8.81402 -24.2813 0.806588 -154.947
8.20377 -23.4425 0.536252 -243.507
20.1581 1.90029 1.52469 1242.54
-2.2204 -10.3946 4.65549 144.179
11.3799 -0.915509 0.840582 637.224
-3.6761 -4.43549 0.407324 285.216
-24.7606 12.832 0.368918 1766.98
-1.51609 -14.4782 0.611612 -26.0823
-4.47624 -19.2483 1.22291 -205.594
24.1628 -1.69405 0.384934 1771.96
10.9255 15.7059 1.30889 170.633
6.35133 -19.4855 1.67055 153.373
-12.6372 11.6419 0.35506 402.251
19.0663 -8.24993 1.21795 1337.49
17.4412 -6.7114 0.509552 1178.7
0.228518 -16.4683 0.475818 226.096
-0.2563 -2.2429 0.209761 90.6411
9.86212 17.4583 1.0108 392.101
-18.5061 2.25269 0.329925 1043.85
8.91785 -2.81574 0.900256 257.839
0.870472 22.6551 0.855915 193.506
23.3194 -5.37284 0.570651 1901.12
14.8631 -22.3555 0.0159534 349.804
-3.49537 -21.4382 0.264312 -291.901
20.0418 17.3471 0.413172 1052.25
6.78058 -21.6351 0.215483 -237.9
-8.02706 -20.8514 0.760576 -249.235
8.23107 12.1572 0.202737 -21.89
9.24773 -18.6333 1.81121 93.4776
20.7155 1.95197 1.91817 1259.78
15.2003 22.8996 0.505967 1058.65
20.6672 13.6505 0.054715 1076.71
-20.6243 -1.23845 1.7287 1364.34
-5.05333 21.8363 0.661432 562.314
-23.3333 -7.40972 0.862972 1829.08
-10.0713 -16.697 1.65244 342.06
-20.2241 -7.24378 0.0869582 1589.79
-7.7034 -15.8875 0.878774 503.558
-14.7357 23.6271 0.522728 1234.22
-8.30868 -22.2901 0.383144 -7.54263
-10.0637 12.8371 0.473286 279.219
23.4075 -18.7636 0.856325 1466.22
-22.3327 4.08217 0.535473 1284.1
-3.24721 18.6624 0.399508 222.916
-7.98335 -1.9905 0.868997 141.823
6.48218 17.7225 0.970641 270.681
-17.9236 -13.8077 0.831542 1082.75
-24.1091 7.86992 0.853588 1438.45
-7.00807 9.97593 0.0571314 320.352
15.6974 3.57695 0.637429 650.666
3.44875 2.15499 3.35955 -25.9014
-22.2312 16.2906 0.0291193 1443.64
15.1556 -20.0129 0.0848609 681.843
12.0386 -5.78527 0.84622 698.02
-1.03841 -22.0289 0.216756 -512.983
23.6375 16.8221 0.247282 1532.06
23.7315 13.1142 0.155575 1466.22
0.306875 -4.38934 3.15597 128.977
12.4606 -10.9154 0.146642 593.305
12.5842 -20.8987 0.420901 48.3483
10.3461 -6.30687 0.325661 414.203
6.04762 3.43535 0.0266131 -118.373
-13.3576 1.56892 0.778637 538.316
-18.921 -4.83674 1.13208 1120.75
1.10883 -14.309 0.380968 372.937
16.1512 -5.07474 0.361524 882.811
21.7216 -7.38936 0.985059 1764.5
10.567 4.71022 5.30185 180.693
-11.6021 3.62825 6.74349 418.344
20.1747 -0.667536 1.38079 1250.47
-23.4913 -23.1415 0.274783 1182.55
-17.8308 -7.31407 1.99235 1194.85
-21.6886 -6.96093 0.820744 1545.23
-24.8659 -9.58603 0.55311 1943
-21.8465 -14.9351 0.505583 1314.1
-5.61742 10.3969 0.596745 -194.417
-22.9246 22.1401 0.461475 1849.15
-24.3037 15.8306 0.522068 1796.04
-0.455576 -16.1672 0.519766 148.851
-1.97405 4.47709 3.06489 -80.1967
15.7011 7.14172 0.929708 783.437
3.05533 -21.5237 0.160858 -124.716
16.7246 2.62378 0.947189 924.516
13.0256 18.4967 0.444402 730.961
16.3154 -8.31694 0.651856 670.834
-23.7359 -14.386 0.0273422 1863.84
-5.34819 5.7916 0.905717 87.6317
-22.7187 -4.20755 0.286657 1821.89
16.4127 11.4613 1.8585 558.264
-9.89981 -19.8018 0.664333 199.023
16.5683 7.20644 0.334718 731.646
4.64948 -15.1856 0.443169 91.6361
-18.3772 5.5349 1.3046 945.143
-8.39596 -0.067246 0.610831 80.9375
-15.1444 -10.8244 0.945744 973.371
15.9734 19.0818 0.760417 833.564
-13.1609 -8.70033 0.044421 446.003
-10.961 -17.1868 1.99919 345.041
12.1229 19.4115 0.165407 510.383
-13.0892 -9.50134 0.548107 732.061
-15.5439 -3.11418 0.636075 1057.57
-12.9771 -12.0972 0.613217 801.444
21.281 9.79596 0.445433 1145.35
6.30724 -15.2216 0.695871 12.2547
-21.5343 -5.27252 0.150847 1570.3
-8.41767 0.0932217 0.28223 167.627
23.3493 10.6921 0.314913 1410.62
-11.1324 -2.27178 0.313401 593.041
23.1635 -19.9461 0.362134 1245.5
-21.1225 -12.3999 0.486022 1251.12
-8.25212 -15.4476 0.549729 107.421
-14.1264 1.14253 0.769029 670.954
15.2143 -11.9475 1.4891 848.728
21.3501 -19.0581 0.0457909 1184.65
1.8243 2.57447 3.83418 -108.918
-12.3018 -22.9441 0.00173187 112.019
-2.17329 -6.54609 0.870033 337.58
15.0428 -7.84558 0.775986 714.542
4.36386 8.15256 0.289804 29.1424
11.8677 -10.8946 0.981586 459.577
-4.21265 -13.7113 0.940338 33.4555
1.84008 -7.01149 0.972108 280.215
1.83499 -9.12295 0.246338 112.245
20.4196 9.75234 0.19365 888.596
0.104493 17.566 0.890287 206.064
-19.6185 20.843 0.609435 1556.65
-3.88141 14.8302 0.629939 28.5693
10.3081 22.113 0.0202923 566.743
21.011 8.62462 0.377402 1249.97
-0.603294 -18.8184 0.127693 -170.755
-23.528 -5.07113 0.343535 1670.89
20.6064 15.1496 0.896952 1248.54
-21.9235 17.9047 0.668548 1492.34
-22.7879 15.1842 0.676661 1632.35
16.4772 15.0643 0.0143919 928.595
0.255406 -9.03038 0.116336 269.46
-3.82069 8.89261 0.586716 -106.684
-8.82015 1.38282 3.46045 314.018
-0.807339 -11.7999 4.41386 62.2193
-17.1972 9.93624 1.22567 375.328
6.87395 -22.841 0.387426 -527.546
10.8148 19.8782 0.888376 335.683
-4.28606 16.0998 0.452089 127.697
-4.76452 19.5656 1.0529 280.38
9.50762 -18.0183 1.33287 288.294
-13.9821 20.6974 0.479747 700.118
-5.59185 -23.1407 0.388643 -380.799
-16.931 -9.68999 1.94716 903.789
4.43144 -24.3363 0.790034 -501.098
-0.015533 -22.7647 0.771795 -674.657
18.7222 -22.7275 0.154119 638.548
14.1796 23.025 0.736004 1317.13
-21.6546 -12.0771 0.502317 1672.09
-8.93871 12.3712 0.791876 283.03
-3.14982 -4.68298 0.524781 -37.0203
17.9352 17.6612 0.310539 866.366
-7.78453 -19.56 0.689385 -179.637
-9.23622 13.79 0.731258 217.072
3.01709 -12.8388 0.225597 241.523
-11.3139 7.71275 2.54167 206.098
22.1596 -6.93753 0.136341 1585.47
-22.2998 22.4766 0.186719 1725.11
10.6474 3.26867 0.970705 -6.63179
24.2579 21.4734 0.471467 2127.9
-10.8642 22.6479 0.813672 887.098
-14.026 -9.75499 0.162374 503.745
-20.2346 18.8883 0.406707 1390.06
-15.2956 -1.24847 0.896784 749.98
-17.2895 -19.8366 0.671964 732.313
-24.7415 -21.4989 0.399788 1560.74
18.8924 -22.7195 0.268539 595.161
22.4534 -12.8217 0.892885 1668.88
-10.4789 -15.5762 0.853313 542.573
0.0667095 7.77039 0.367826 -240.928
-13.4623 21.9853 0.495244 570.273
-22.5468 17.4143 0.308098 1879.16
-15.6021 -20.899 0.102232 642.333
-2.11971 -5.72531 0.681278 371.645
-6.7728 9.39965 0.984579 -8.72374
-18.0705 -13.3775 0.0489438 1150.53
2.98489 13.3894 0.358759 -15.4254
-22.0128 -3.98091 0.351753 1413.01
19.761 -24.7899 0.212394 555.862
4.89222 1.11941 0.825748 144.682
13.6883 -14.8551 1.00602 753.647
14.2306 -4.90844 0.0918809 638.766
-11.8146 -22.6634 0.679412 197.949
16.5646 3.01129 0.234182 736.239
17.359 19.572 0.859963 986.006
-7.9448 10.8222 0.142947 -78.4331
7.37355 -16.2012 0.537694 244.209
16.4835 -0.436127 0.0477419 849.229
-6.54017 -22.7933 0.276312 -186.958
3.59948 12.5519 0.500967 -108.145
11.9663 -0.74544 0.771786 388.321
19.0218 14.057 0.596168 903.985
11.4666 -15.0529 0.74967 459.291
-15.4143 0.760049 0.416199 855.519
13.4217 23.9592 0.309568 954.199
-9.91724 -23.1264 0.104801 -118.506
-23.7461 -16.1195 0.379835 1713.85
-13.2436 -24.6981 0.0410899 -68.2151
-18.0756 -11.102 0.437772 1170.98
-21.2834 -24.4275 0.869872 821.125
-23.7844 -12.3427 0.580295 2009.87
-20.3925 9.50542 0.101668 1009.04
-22.0959 10.8394 0.897203 1315.66
-12.592 -17.3032 0.144737 528.736
2.8688 -4.83799 0.403912 74.02
-24.831 -1.12281 0.46736 2048.74
1.91346 11.0611 0.0326401 -30.779
24.7865 -19.9351 0.612042 1902.17
10.6929 1.23091 2.66831 289.192
-0.286955 -19.5238 1.7376 88.5325
-6.37884 19.9304 1.92305 331.88
-9.15863 23.032 0.46228 716.762
5.16751 15.2475 0.0758719 -17.226
-24.1588 -22.7772 0.466429 1250.53
-24.3633 3.68668 0.209579 1855.46
21.7788 -9.62291 0.601896 1464.6
-7.3229 14.6056 0.408288 -36.5645
18.1503 23.5626 0.3875 1272.03
-15.9219 -10.0248 0.379911 671.573
-12.1906 8.73219 0.977455 328.691
-2.63441 -5.83442 0.950763 354.146
13.3918 6.15754 2.60423 232.068
20.9229 24.0223 0.460869 1800.05
4.52486 -22.3646 0.546452 -282.123
13.886 -8.29011 0.718536 840.878
-4.99648 -2.0557 0.794616 194.829
6.92295 11.6976 0.370717 202.308
-20.9948 7.94095 0.974448 1154.79
-5.11835 -19.3136 1.09952 101.467
-10.6405 22.306 0.524005 707.13
-4.695 20.7902 0.647186 423.202
17.3705 14.0114 0.635894 652.634
24.4434 -18.5819 0.810373 1715.07
21.2781 9.7243 0.453735 1174.96
11.5912 -10.2411 0.672528 591.649
-8.5721 -16.2614 0.331477 346.592
22.0105 -8.57933 0.19068 1902.7
22.2946 17.9663 0.775713 1605.43
5.19121 2.07464 0.369982 223.012
-10.4461 -4.87514 0.0895157 493.656
-21.4462 -20.3743 0.814112 1233.65
-12.184 13.7452 0.82232 274.16
21.9368 -0.523078 0.9318 1488.3
-23.5644 -18.0183 0.403752 1576.33
20.321 -2.1207 1.00944 1081.09
-18.0206 -12.5579 0.300295 1395.72
-23.7753 15.1528 0.22696 1660.04
-8.51573 -22.6377 0.182081 -404.286
-5.93397 -3.2616 0.998721 107.511
15.5575 -7.56279 0.423061 740.568
-8.47963 20.5872 0.26357 529.812
-20.3303 3.47825 1.28122 1094.68
-7.48687 -10.6868 4.02765 291.921
-9.33954 -22.2 0.816486 -151.289
-22.0304 -20.1642 0.0809579 1286.91
-1.47278 -23.1486 0.502321 -378.948
-11.1952 6.90712 2.26613 334.758
-21.3459 11.4915 0.68411 1159.71
-2.6776 11.5585 0.202861 -85.58
21.1246 8.33845 0.0681416 1322.68
-23.3463 -1.93325 0.947702 1607.26
16.4821 4.31064 0.1431 649.324
11.5913 2.27666 4.91107 501.081
-10.6873 -10.8361 0.694931 425.413
-2.18998 -9.65821 0.853831 122.866
7.99866 9.82687 0.142268 -122.372
6.63334 7.92787 0.902451 107.941
-16.102 2.4238 0.689541 730.105
8.68782 9.59803 0.0259558 128.383
-23.9661 -14.4835 0.2749 1892.71
3.53794 12.0053 0.347293 84.1771
16.7856 13.7003 0.84108 741.102
22.2025 3.85032 0.255627 1335.68
-10.8875 9.88489 0.291865 202.044
19.9701 12.6868 0.866533 1063.96
14.4897 -8.09532 0.794626 690.981
18.9154 15.1045 0.549443 946.441
14.9833 -16.3551 0.939667 779.207
2.0207 18.1703 0.583881 297.664
17.1891 -18.2721 0.790564 974.835
